,decade,title,author,act,normalizedGenre,numOfSpeakersMale,numOfSpeakersFemale,numOfActs,meanNEUTRAL,meanPOSITIVE,meanNEGATIVE,meanSKIP,meanSPEECH,countNEUTRAL,countPOSITIVE,countNEGATIVE,countSKIP,countSPEECH,avg_text_len,totalCOUNT,percentNEUTRAL,percentPOSITIVE,percentNEGATIVE,percentSKIP,percentSPEECH
318,1850,Месяц в деревне,Тургенев,4,Comedy,8,5,5,0.887141446934806,0.895637969175975,0.794453464924021,0.635878875851631,0.614789068698883,135,6,47,14,1,138.029556650246,203,66.5024630541872,2.95566502463054,23.1527093596059,6.89655172413793,0.492610837438424
319,1850,Месяц в деревне,Тургенев,5,Comedy,8,5,5,0.899543544072755,0.864873500970694,0.764406900656851,0.572288079559803,0.854220455884933,191,26,38,20,10,85.1157894736842,285,67.0175438596491,9.12280701754386,13.3333333333333,7.01754385964912,3.50877192982456
327,1850,Нелюдимка,Ростопчина,1,NotStated,9,3,5,0.810354135159789,0.932040345668793,0.819069242791126,0.624495380755627,0.94380122423172,58,5,19,33,2,173.179487179487,117,49.5726495726496,4.27350427350427,16.2393162393162,28.2051282051282,1.70940170940171
328,1850,Нелюдимка,Ростопчина,2,NotStated,9,3,5,0.823795685172081,0.816543269615907,0.767767465114594,0.697154361577261,0.53977358341217,70,13,30,42,1,165.455128205128,156,44.8717948717949,8.33333333333333,19.2307692307692,26.9230769230769,0.641025641025641
329,1850,Нелюдимка,Ростопчина,3,NotStated,9,3,5,0.862964546238935,0.672362546126048,0.833318728208542,0.644656018777327,0.426743015646935,54,3,10,11,2,203.95,80,67.5,3.75,12.5,13.75,2.5
330,1850,Нелюдимка,Ростопчина,4,NotStated,9,3,5,0.780499580715384,0.746320188045502,0.743367907248045,0.643880622461438,,28,6,19,16,0,205.144927536232,69,40.5797101449275,8.69565217391304,27.536231884058,23.1884057971015,0
331,1850,Нелюдимка,Ростопчина,5,NotStated,9,3,5,0.775977098423502,0.777345448732376,0.802431193987529,0.671757582161162,0.82624676823616,23,6,15,18,2,180.09375,64,35.9375,9.375,23.4375,28.125,3.125
354,1860,Воевода (Сон на Волге),Островский,2,Comedy,50,10,5,0.846314864649492,0.816592935058806,0.74192803000149,0.648098668787214,0.883374750614166,85,9,19,45,3,116.310559006211,161,52.7950310559006,5.59006211180124,11.8012422360248,27.9503105590062,1.86335403726708
355,1860,Воевода (Сон на Волге),Островский,3,Comedy,50,10,5,0.847871268141097,0.490704168876012,0.678158980149489,0.663344860076904,0.990610301494598,69,3,13,28,2,82.9739130434783,115,60,2.60869565217391,11.304347826087,24.3478260869565,1.73913043478261
356,1860,Воевода (Сон на Волге),Островский,4,Comedy,50,10,5,0.831410519778729,0.961745083332062,0.746980066482837,0.607378887502771,0.73088800162077,100,1,13,19,4,98.9124087591241,137,72.992700729927,0.72992700729927,9.48905109489051,13.8686131386861,2.91970802919708
357,1860,Воевода (Сон на Волге),Островский,5,Comedy,50,10,5,0.849756860182065,0.685229599475861,0.705658201873302,0.658325184583664,0.816124528646469,119,4,20,25,3,79.7076023391813,171,69.5906432748538,2.33918128654971,11.6959064327485,14.6198830409357,1.75438596491228
358,1860,Горячее сердце,Островский,1,Comedy,17,2,5,0.852919776446936,0.782063212245703,0.762382870003329,0.60868204832077,,164,8,59,35,0,76.7293233082707,266,61.6541353383459,3.00751879699248,22.1804511278196,13.1578947368421,0
359,1860,Горячее сердце,Островский,2,Comedy,17,2,5,0.851359259533255,0.873243340424129,0.751746254617518,0.624827631421991,0.89689376950264,152,7,55,37,2,83.9288537549407,253,60.0790513833992,2.76679841897233,21.7391304347826,14.6245059288538,0.790513833992095
360,1860,Горячее сердце,Островский,3,Comedy,17,2,5,0.811719109144437,0.768638620773951,0.796420801348156,0.632539415732026,0.752294145524502,169,3,45,32,8,77.4163424124514,257,65.7587548638132,1.16731517509728,17.5097276264591,12.4513618677043,3.11284046692607
361,1860,Горячее сердце,Островский,5,Comedy,17,2,5,0.873705183007136,0.682179618626833,0.708324340673593,0.616610374479067,0.559401611487071,119,8,26,42,3,80.7474747474748,198,60.1010101010101,4.04040404040404,13.1313131313131,21.2121212121212,1.51515151515152
363,1860,Дело,Сухово-Кобылин,1,NotStated,18,2,5,0.871430784998453,0.867526666684584,0.837438015834145,0.633453179840688,0.835422318842676,223,11,46,54,18,94.2471590909091,352,63.3522727272727,3.125,13.0681818181818,15.3409090909091,5.11363636363636
364,1860,Дело,Сухово-Кобылин,2,NotStated,18,2,5,0.868327374578616,0.808681301772595,0.790378541559786,0.615860522724688,0.95176237821579,218,8,37,32,1,73.7060810810811,296,73.6486486486487,2.7027027027027,12.5,10.8108108108108,0.337837837837838
365,1860,Дело,Сухово-Кобылин,3,NotStated,18,2,5,0.861283836254464,0.828477181494236,0.742099176160991,0.632451290145834,,227,12,64,47,0,81.1828571428572,350,64.8571428571429,3.42857142857143,18.2857142857143,13.4285714285714,0
366,1860,Дело,Сухово-Кобылин,4,NotStated,18,2,5,0.866024408112751,0.82463663816452,0.72941832165969,0.645623707109027,,89,7,19,18,0,65.6240601503759,133,66.9172932330827,5.26315789473684,14.2857142857143,13.5338345864662,0
367,1860,Дело,Сухово-Кобылин,5,NotStated,18,2,5,0.836054008598476,0.741689711809158,0.721501417850193,0.623165222651818,0.854488551616669,129,13,38,34,1,79.2279069767442,215,60,6.04651162790698,17.6744186046512,15.8139534883721,0.465116279069767
373,1860,На всякого мудреца довольно простоты,Островский,1,Comedy,9,7,5,0.894269652664661,0.847899950212903,0.843390273196357,0.635188345398222,0.736861358086268,172,9,35,14,6,68.0423728813559,236,72.8813559322034,3.8135593220339,14.8305084745763,5.93220338983051,2.54237288135593
374,1860,На всякого мудреца довольно простоты,Островский,2,Comedy,9,7,5,0.859748938326108,0.85245230623654,0.733277072906494,0.621764773414249,0.870853284994761,177,35,25,21,9,82.6217228464419,267,66.2921348314607,13.1086142322097,9.36329588014981,7.86516853932584,3.37078651685393
375,1860,На всякого мудреца довольно простоты,Островский,3,Comedy,9,7,5,0.873619930266024,0.787276873534376,0.807699547759418,0.602519592818092,0.916868209838867,182,22,29,17,4,68.1338582677165,254,71.6535433070866,8.66141732283465,11.4173228346457,6.69291338582677,1.5748031496063
376,1860,На всякого мудреца довольно простоты,Островский,5,Comedy,9,7,5,0.889558979533088,0.925728191932043,0.73943996743152,0.608124653498332,0.69842400153478,142,6,19,12,3,92.5934065934066,182,78.021978021978,3.2967032967033,10.4395604395604,6.59340659340659,1.64835164835165
379,1860,Расточитель,Лесков,1,NotStated,24,7,5,0.844037039992736,0.748034715652466,0.789327862007277,0.633504756996709,0.802957952022553,97,3,42,31,1,145.775862068966,174,55.7471264367816,1.72413793103448,24.1379310344828,17.816091954023,0.574712643678161
380,1860,Расточитель,Лесков,2,NotStated,24,7,5,0.842969744626818,0.872076193491618,0.803560146795852,0.62776599879618,0.945799738168716,116,6,56,27,2,159.671497584541,207,56.0386473429952,2.89855072463768,27.0531400966184,13.0434782608696,0.966183574879227
381,1860,Расточитель,Лесков,3,NotStated,24,7,5,0.842448434073054,0.850241975350814,0.760405024938416,0.614499506950379,0.834163308143616,167,11,57,25,6,113.992481203008,266,62.7819548872181,4.13533834586466,21.4285714285714,9.3984962406015,2.25563909774436
382,1860,Расточитель,Лесков,4,NotStated,24,7,5,0.813304499439571,0.805749674638112,0.817339109049903,0.630115441185363,0.941768729686737,115,12,45,47,5,133.629464285714,224,51.3392857142857,5.35714285714286,20.0892857142857,20.9821428571429,2.23214285714286
383,1860,Расточитель,Лесков,5,NotStated,24,7,5,0.849102355224986,0.832194934288661,0.787293378677633,0.714724988621824,0.692197114229202,71,6,36,34,2,108.973154362416,149,47.6510067114094,4.02684563758389,24.1610738255034,22.8187919463087,1.34228187919463
385,1860,Смерть Иоанна Грозного,Толстой,1,Tragedy,62,5,5,0.789571600484437,0.699581444263458,0.743276471538203,0.595620991410436,0.399837255477905,116,2,28,37,1,127.657608695652,184,63.0434782608696,1.08695652173913,15.2173913043478,20.1086956521739,0.543478260869565
386,1860,Смерть Иоанна Грозного,Толстой,2,Tragedy,62,5,5,0.809333257701086,0.833367119232814,0.69422909617424,0.588338273136239,0.677178758382797,92,6,10,19,5,107.856060606061,132,69.6969696969697,4.54545454545455,7.57575757575758,14.3939393939394,3.78787878787879
387,1860,Смерть Иоанна Грозного,Толстой,3,Tragedy,62,5,5,0.781191478922682,0.673317760229111,0.75745092253936,0.585775144398212,0.972779452800751,53,2,19,28,1,124.203883495146,103,51.4563106796117,1.94174757281553,18.4466019417476,27.1844660194175,0.970873786407767
388,1860,Смерть Иоанна Грозного,Толстой,4,Tragedy,62,5,5,0.804569891011211,,0.765336722135544,0.629750407338142,0.580457866191864,142,0,50,50,1,100.917695473251,243,58.4362139917696,0,20.5761316872428,20.5761316872428,0.411522633744856
389,1860,Смерть Иоанна Грозного,Толстой,5,Tragedy,62,5,5,0.841405508593774,0.82992532187038,0.713476793124126,0.630917906761169,0.49910036722819,142,9,26,45,3,79.4488888888889,225,63.1111111111111,4,11.5555555555556,20,1.33333333333333
399,1860,Царь Фёдор Иоаннович,Толстой,1,Tragedy,60,7,5,0.795016516338695,0.7073894739151,0.711475118001302,0.675598813542004,0.808449302400861,66,2,15,29,7,91.7058823529412,119,55.4621848739496,1.68067226890756,12.6050420168067,24.3697478991597,5.88235294117647
400,1860,Царь Фёдор Иоаннович,Толстой,2,Tragedy,60,7,5,0.799688969914978,0.728104799985886,0.719415277242661,0.632183587686582,0.845069253444672,111,2,11,44,5,122.872832369942,173,64.1618497109827,1.15606936416185,6.35838150289017,25.4335260115607,2.89017341040462
401,1860,Царь Фёдор Иоаннович,Толстой,3,Tragedy,60,7,5,0.837675402186952,0.804908899160532,0.788053005285885,0.63799960911274,0.695755124092102,212,13,46,44,1,74.623417721519,316,67.0886075949367,4.11392405063291,14.5569620253165,13.9240506329114,0.316455696202532
402,1860,Царь Фёдор Иоаннович,Толстой,4,Tragedy,60,7,5,0.783861657518607,0.531929304202398,0.739409816952852,0.685033242935422,0.515392661094666,130,9,26,87,1,82.6600790513834,253,51.3833992094862,3.55731225296443,10.2766798418972,34.3873517786561,0.395256916996047
403,1860,Царь Фёдор Иоаннович,Толстой,5,Tragedy,60,7,5,0.81667900159955,0.455022782087326,0.751754955811934,0.650660322535606,0.616310343146324,80,1,11,42,2,93.3161764705882,136,58.8235294117647,0.735294117647059,8.08823529411765,30.8823529411765,1.47058823529412
413,1870,Бешеные деньги,Островский,1,Comedy,7,2,5,0.903763630075158,0.859664578186838,0.725896914800008,0.607813672107809,0.875686177185604,193,19,30,17,7,69.7406015037594,266,72.5563909774436,7.14285714285714,11.2781954887218,6.39097744360902,2.63157894736842
414,1870,Бешеные деньги,Островский,2,Comedy,7,2,5,0.889417374309372,0.800972610712051,0.80541246561777,0.565895748989923,0.813214123249054,170,20,42,14,5,89.9561752988048,251,67.7290836653386,7.96812749003984,16.7330677290837,5.57768924302789,1.99203187250996
415,1870,Бешеные деньги,Островский,3,Comedy,7,2,5,0.857868840119669,0.8555537752415,0.811501239475451,0.666019422667367,0.932126661141714,168,38,38,21,3,75.9029850746269,268,62.6865671641791,14.1791044776119,14.1791044776119,7.83582089552239,1.11940298507463
416,1870,Бешеные деньги,Островский,4,Comedy,7,2,5,0.849355720535473,0.781824491918087,0.791571526816397,0.613051629879258,0.9013731777668,108,12,33,22,2,96.3785310734463,177,61.0169491525424,6.77966101694915,18.6440677966102,12.4293785310735,1.12994350282486
417,1870,Бешеные деньги,Островский,5,Comedy,7,2,5,0.880286611570335,0.839463136412881,0.858950411900878,0.613906737416983,,161,11,48,32,0,98.484126984127,252,63.8888888888889,4.36507936507937,19.0476190476191,12.6984126984127,0
422,1870,Волки и овцы,Островский,1,Comedy,14,4,5,0.853662690695594,0.698120191693306,0.786123242840838,0.655713735545268,0.89990406566196,289,14,67,61,9,70.6090909090909,440,65.6818181818182,3.18181818181818,15.2272727272727,13.8636363636364,2.04545454545455
423,1870,Волки и овцы,Островский,2,Comedy,14,4,5,0.897600873790938,0.790969693412383,0.805746331810951,0.704185210996204,0.894445586204529,203,24,34,27,5,71.2389078498294,293,69.283276450512,8.19112627986348,11.6040955631399,9.21501706484642,1.70648464163823
424,1870,Волки и овцы,Островский,3,Comedy,14,4,5,0.871971769508345,0.857545502483845,0.811215040026879,0.628792138713779,0.801245242357254,231,20,49,33,4,63.8486646884273,337,68.5459940652819,5.93471810089021,14.540059347181,9.79228486646884,1.18694362017804
425,1870,Волки и овцы,Островский,4,Comedy,14,4,5,0.90141765781351,0.78484853108724,0.828541839376409,0.622302974645908,0.571158850193024,185,12,47,13,5,68.2977099236641,262,70.6106870229008,4.58015267175573,17.9389312977099,4.9618320610687,1.90839694656489
426,1870,Волки и овцы,Островский,5,Comedy,14,4,5,0.860550861963084,0.700945258140564,0.814270283336993,0.563456136495509,0.831417138639249,213,13,54,47,19,70.3901734104046,346,61.5606936416185,3.75722543352601,15.606936416185,13.5838150289017,5.49132947976879
427,1870,Лес,Островский,1,Comedy,9,3,5,0.865103132128716,0.857205301523209,0.838495204846064,0.629998380387271,0.732339680194855,200,15,42,27,4,82.4201388888889,288,69.4444444444444,5.20833333333333,14.5833333333333,9.375,1.38888888888889
428,1870,Лес,Островский,2,Comedy,9,3,5,0.84054157222217,0.726461797952652,0.782535295073803,0.615314595756077,0.984681487083435,106,4,26,21,2,99.5408805031447,159,66.6666666666667,2.51572327044025,16.3522012578616,13.2075471698113,1.25786163522013
429,1870,Лес,Островский,3,Comedy,9,3,5,0.862316254032664,0.80996343990167,0.762499253360593,0.567010406313873,0.871128678321838,249,24,49,41,9,60.4381720430108,372,66.9354838709677,6.45161290322581,13.1720430107527,11.0215053763441,2.41935483870968
430,1870,Лес,Островский,4,Comedy,9,3,5,0.869488837308442,0.817713718001659,0.839276751646629,0.583717246140753,0.888069808483124,151,26,65,42,1,78.8736842105263,285,52.9824561403509,9.12280701754386,22.8070175438597,14.7368421052632,0.350877192982456
431,1870,Лес,Островский,5,Comedy,9,3,5,0.85530539456269,0.82514061081794,0.809099417179823,0.626539428059648,0.812791966474973,184,31,48,41,13,83.6624605678234,317,58.0441640378549,9.77917981072555,15.1419558359622,12.9337539432177,4.10094637223975
436,1870,Последняя жертва,Островский,1,Comedy,17,5,5,0.840714676701343,0.802753478288651,0.782983567622992,0.622912413087384,0.88912810087204,193,18,65,29,5,92.0096774193548,310,62.258064516129,5.80645161290323,20.9677419354839,9.35483870967742,1.61290322580645
437,1870,Последняя жертва,Островский,2,Comedy,17,5,5,0.848842481606536,0.856402340389433,0.814109815133585,0.555805829664071,0.817153677344322,180,21,37,24,4,79.8721804511278,266,67.6691729323308,7.89473684210526,13.9097744360902,9.02255639097744,1.50375939849624
438,1870,Последняя жертва,Островский,3,Comedy,17,5,5,0.888659890617756,0.878950139990559,0.819607303788265,0.584053241154727,0.936526298522949,302,27,48,34,6,59.537170263789,417,72.4220623501199,6.47482014388489,11.5107913669065,8.15347721822542,1.43884892086331
439,1870,Последняя жертва,Островский,4,Comedy,17,5,5,0.85749795485516,0.91338501068262,0.826778837790092,0.567331184943517,0.519204139709473,147,13,48,18,1,77.5330396475771,227,64.7577092511013,5.72687224669604,21.1453744493392,7.9295154185022,0.440528634361234
440,1870,Последняя жертва,Островский,5,Comedy,17,5,5,0.882966977419313,0.797975133572306,0.804080327542929,0.617877097690807,0.675380200147629,194,14,52,17,4,67.8078291814947,281,69.0391459074733,4.98220640569395,18.5053380782918,6.04982206405694,1.42348754448399
442,1870,Снегурочка,Островский,1,NotStated,19,7,5,0.797413249428456,0.79163008928299,0.785047932781956,0.676954892965464,0.670637905597687,104,10,44,52,1,93.8578199052133,211,49.2890995260664,4.739336492891,20.8530805687204,24.6445497630332,0.4739336492891
443,1870,Снегурочка,Островский,2,NotStated,19,7,5,0.849362235712378,0.842450771066878,0.721595082680384,0.668699531785904,0.888259887695313,76,9,15,31,7,134.673913043478,138,55.072463768116,6.52173913043478,10.8695652173913,22.463768115942,5.07246376811594
444,1870,Снегурочка,Островский,3,NotStated,19,7,5,0.801663383327681,0.789684306491505,0.732043766058408,0.660043930262327,0.560845792293549,29,11,13,40,2,150.378947368421,95,30.5263157894737,11.5789473684211,13.6842105263158,42.1052631578947,2.10526315789474
445,1870,Снегурочка,Островский,4,NotStated,19,7,5,0.604573097079992,0.827673298617204,0.822290256619453,0.6960240483284,,8,12,4,20,0,204.863636363636,44,18.1818181818182,27.2727272727273,9.09090909090909,45.4545454545455,0
450,1870,Царь Борис,Толстой,1,Tragedy,81,11,5,0.804993326334577,0.820072066783905,0.848069879141721,0.639241905406464,0.798941940069199,76,10,11,43,6,183.479452054795,146,52.0547945205479,6.84931506849315,7.53424657534247,29.4520547945206,4.10958904109589
451,1870,Царь Борис,Толстой,2,Tragedy,81,11,5,0.803139723561428,0.803119270006816,0.700080466621062,0.620053297174828,0.801752169926961,162,15,17,56,3,88.9762845849802,253,64.0316205533597,5.92885375494071,6.71936758893281,22.1343873517787,1.18577075098814
452,1870,Царь Борис,Толстой,3,Tragedy,81,11,5,0.812944775738684,0.761584629615148,0.789969421350039,0.557784060637156,0.910215020179749,147,6,39,33,1,109.411504424779,226,65.0442477876106,2.65486725663717,17.2566371681416,14.6017699115044,0.442477876106195
453,1870,Царь Борис,Толстой,4,Tragedy,81,11,5,0.832286075882192,0.718804651498795,0.858862306132461,0.58456906964702,0.742520272731781,106,5,33,31,1,92.5397727272727,176,60.2272727272727,2.84090909090909,18.75,17.6136363636364,0.568181818181818
454,1870,Царь Борис,Толстой,5,Tragedy,81,11,5,0.796718814993292,0.837913119130664,0.769772601127625,0.611253863886783,0.802930380616869,123,9,40,38,7,71.7373271889401,217,56.6820276497696,4.14746543778802,18.4331797235023,17.5115207373272,3.2258064516129
459,1880,"Власть тьмы, или 'коготок увяз, всей птичке пропасть'",Толстой,1,NotStated,11,12,5,0.838796765037945,0.938863903284073,0.817316469091636,0.617807756881325,,140,2,52,49,0,87.5925925925926,243,57.6131687242798,0.823045267489712,21.3991769547325,20.1646090534979,0
460,1880,"Власть тьмы, или 'коготок увяз, всей птичке пропасть'",Толстой,2,NotStated,11,12,5,0.839313098331438,0.989313691854477,0.805552754799525,0.658281908529561,0.628767341375351,137,2,45,41,3,66.8377192982456,228,60.0877192982456,0.87719298245614,19.7368421052632,17.9824561403509,1.31578947368421
461,1880,"Власть тьмы, или 'коготок увяз, всей птичке пропасть'",Толстой,3,NotStated,11,12,5,0.853652626953342,0.767410680651665,0.79661132143094,0.660013192892075,0.622775018215179,132,6,65,60,1,71.9090909090909,264,50,2.27272727272727,24.6212121212121,22.7272727272727,0.378787878787879
462,1880,"Власть тьмы, или 'коготок увяз, всей птичке пропасть'",Толстой,4,NotStated,11,12,5,0.803554126494367,0.713978922367096,0.803435893922017,0.666480422019959,,71,5,29,30,0,77.9925925925926,135,52.5925925925926,3.7037037037037,21.4814814814815,22.2222222222222,0
531,1900,Павел первый,Мережковский,1,Tragedy,75,7,5,0.865107180486465,0.846717866028056,0.757093242081729,0.631307853706952,0.738033249974251,116,17,55,29,6,81.9372197309417,223,52.0179372197309,7.62331838565022,24.6636771300448,13.0044843049327,2.69058295964126
532,1900,Павел первый,Мережковский,2,Tragedy,75,7,5,0.837488461990614,0.88756388425827,0.850618269098432,0.614541499000607,0.730717815458775,111,10,38,33,4,78.5408163265306,196,56.6326530612245,5.10204081632653,19.3877551020408,16.8367346938776,2.04081632653061
533,1900,Павел первый,Мережковский,3,Tragedy,75,7,5,0.885617945142972,0.665631883419477,0.847878966618467,0.609834072490533,0.702895358204842,186,13,54,36,4,66.9522184300341,293,63.481228668942,4.43686006825939,18.4300341296928,12.2866894197952,1.36518771331058
534,1900,Павел первый,Мережковский,4,Tragedy,75,7,5,0.867567592792297,0.773770184980498,0.841899750837639,0.663678219405616,0.98277086019516,178,18,67,41,1,73.4426229508197,305,58.3606557377049,5.9016393442623,21.9672131147541,13.4426229508197,0.327868852459016
535,1900,Павел первый,Мережковский,5,Tragedy,75,7,5,0.802675236890346,0.900805984934171,0.774305384333541,0.635367319583893,0.855324417352676,162,12,41,25,2,60.9876033057851,242,66.9421487603306,4.95867768595041,16.9421487603306,10.3305785123967,0.826446280991736
557,1910,Не убий,Андреев,1,NotStated,14,9,5,0.861336843556717,0.864927208051086,0.803636929988861,0.658155467982094,0.971707284450531,119,16,50,48,1,101.98717948718,234,50.8547008547009,6.83760683760684,21.3675213675214,20.5128205128205,0.427350427350427
558,1910,Не убий,Андреев,2,NotStated,14,9,5,0.832551160938719,0.896199416030537,0.836821625972616,0.645908908146184,0.761638306081295,117,11,29,41,4,113.495049504951,202,57.9207920792079,5.44554455445545,14.3564356435644,20.2970297029703,1.98019801980198
559,1910,Не убий,Андреев,3,NotStated,14,9,5,0.818974091248079,0.835158900781111,0.713022265831629,0.672592561691999,0.83458024263382,66,11,15,24,4,115.45,120,55,9.16666666666667,12.5,20,3.33333333333333
560,1910,Не убий,Андреев,4,NotStated,14,9,5,0.890878301184132,0.757700756192207,0.80199957658083,0.661354585488637,,106,4,39,45,0,63.1134020618557,194,54.639175257732,2.06185567010309,20.1030927835052,23.1958762886598,0
561,1910,Не убий,Андреев,5,NotStated,14,9,5,0.812290336762633,0.780938751557294,0.77389007475641,0.606185959279537,0.805737406015396,107,17,27,40,3,95.3041237113402,194,55.1546391752577,8.76288659793814,13.9175257731959,20.6185567010309,1.54639175257732
562,1910,Ревность,Арцыбашев,1,NotStated,8,3,5,0.825156680648289,0.830450615712575,0.79895862019979,0.70066384579006,0.835963010787964,126,14,39,114,2,92.5694915254237,295,42.7118644067797,4.74576271186441,13.2203389830509,38.6440677966102,0.677966101694915
563,1910,Ревность,Арцыбашев,2,NotStated,8,3,5,0.822083193024522,0.833497865125537,0.798670827278069,0.692012835850661,0.775169402360916,152,16,56,87,6,63.5331230283912,317,47.9495268138801,5.04731861198738,17.6656151419558,27.4447949526814,1.89274447949527
564,1910,Ревность,Арцыбашев,3,NotStated,8,3,5,0.830585764249166,0.732919285694758,0.838266636068757,0.731197800122055,0.409238249063492,75,6,37,51,1,59.7823529411765,170,44.1176470588235,3.52941176470588,21.7647058823529,30,0.588235294117647
565,1910,Ревность,Арцыбашев,4,NotStated,8,3,5,0.807330930570387,0.795576250553131,0.795389930649502,0.697658616304398,0.696784655253092,106,5,41,65,3,103.963636363636,220,48.1818181818182,2.27272727272727,18.6363636363636,29.5454545454546,1.36363636363636
566,1910,Ревность,Арцыбашев,5,NotStated,8,3,5,0.793969439297188,0.830352649092674,0.825640009438738,0.681072049751514,,82,4,47,41,0,81.3333333333333,174,47.1264367816092,2.29885057471264,27.0114942528736,23.5632183908046,0
